Date,Open,High,Low,Close,Volume,Trend,Nextdaytrend
190315,564.52,566.96,562.12,563.67,1232969,0,1
180315,557.73,566.51,553.5,566.16,1766221,1,0
170315,558.29,560.64,554.41,557.61,1444560,0,1
160315,556.93,563.75,551.32,561.64,1842754,1,0
130315,559.23,564.36,550.33,553,1771354,0,1
120315,558.48,561.84,555.53,561.17,1780057,1,0
110315,559.8,564.18,555.41,555.69,2026158,0,0
100315,568.48,569.76,559.82,559.85,2004024,0,1
90315,570.92,575.45,569.05,574.1,1174244,1,0
60315,582,582.78,572.06,572.9,1879619,0,1
50315,579.62,583.2,578.23,581.44,1795889,1,1
40315,576.97,581.63,572.52,578.33,1898150,1,1
30315,576.35,580.85,570.5,578.8,2526280,1,1
20315,567,575.99,563.15,575.02,2520304,1,1
270215,558.15,569.42,557.03,562.63,3416445,1,1
260215,545.74,560.13,545.09,559.29,2701584,1,1
250215,538.44,549.57,538.01,547.33,2041827,1,1
240215,531.55,539.4,531,538.65,1421373,1,0
230215,539,539.3,532,535,1645276,0,0
200215,547.58,547.58,538.1,541.8,1911732,0,1
190215,542.47,546.86,540.75,546.45,1541669,1,0
180215,543.82,547.55,539.55,542.65,1558153,0,0
170215,551.16,553,543.26,545.01,1958679,0,1
130215,547.51,552.54,546.6,551.16,2369115,1,1
120215,539.66,548.34,537,546.01,2429520,1,0
110215,539.73,541.95,536,538,1915336,0,1
100215,532.15,541,529.17,540.16,2371468,1,0
90215,531.06,533.88,527.55,529.28,1515687,0,1
60215,531.01,540.22,528.65,533.88,2146922,1,1
50215,527.93,530.69,525.64,529.83,1658751,1,0
40215,533.14,536.75,525.03,526.1,1694832,0,1
30215,529.94,537.45,526.81,533.3,2353096,1,0
20215,534.32,536.5,521.72,532.2,3768861,0,1
300115,519,543.1,518.18,537.55,6055445,1,1
290115,512.9,515.19,503.48,513.23,3950857,1,0
280115,525,525.69,512.35,512.43,1791077,0,0
270115,531.4,532.78,520.86,521.19,1957440,0,0
260115,541.5,541.5,532.07,536.72,1546563,0,1
230115,538.03,545.41,535.75,541.95,2298290,1,1
220115,523,538.84,521.91,537.3,2803401,1,1
210115,510.84,521.85,509.59,520.39,2317789,1,0
200115,512.77,515.61,509.37,509.94,2343612,0,1
160115,503.15,510.85,503.09,510.46,2482858,1,0
150115,508.89,509.75,502.01,504.01,2556682,0,1
140115,500.42,508.26,498.16,505.93,2639959,1,0
130115,502.57,508.6,497.26,501.8,3050295,0,0
120115,499.24,500.28,490.91,497.06,2856938,0,0
90115,508.18,508.6,498.65,500.72,2100024,0,1
80115,501.51,507.5,495.02,506.91,3662224,1,0
70115,510.95,511.49,503.65,505.15,2345875,0,0
60115,520.5,521.21,505.55,506.64,2731813,0,0
50115,527.15,527.99,517.75,519.46,2059119,0,0
20115,532.6,535.8,527.88,529.55,1327870,0,0
311214,537.74,538.4,530.2,530.66,1236445,0,1
301214,534.96,537.84,533.61,535.28,1048631,1,0
291214,540.5,543.93,537.16,537.31,2218632,0,1
261214,536.93,543.25,535.49,541.52,1113464,1,0
241214,538.82,540.29,535.1,536.93,737848,0,1
231214,534.51,542.3,533.72,538.77,2877222,1,1
221214,520.61,532.97,520.59,532.3,3319461,1,1
191214,516.99,520.81,508.86,520.04,4872059,1,0
181214,515.99,516.25,506.56,514.62,3876732,0,1
171214,499.86,509.07,499.11,506.45,3639437,1,0
161214,513.6,515.58,497.19,498.16,4349882,0,0
151214,523.76,525.37,515.4,515.84,2621977,0,0
121214,527.44,532.24,521.46,521.51,2371543,0,1
111214,530.01,537.04,529.16,532.11,2073290,1,0
101214,535.9,539.36,527.49,528.04,2316204,0,1
91214,525.88,536.65,523.41,536.11,2168813,1,1
81214,529.22,533.82,527,530.73,3231818,1,0
51214,536.7,538.2,527.26,528.08,3070118,0,1
41214,537.64,542.69,534.89,542.58,1633688,1,0
31214,537.5,541.4,535.21,536.97,1623977,0,0
21214,539.45,541.85,534.66,538.59,2073974,0,0
11214,545.09,548.79,538.62,539.65,1994399,0,1
281114,547,549.6,544.48,549.08,1210061,1,0
261114,549.23,549.88,545.23,547.73,1480294,0,1
251114,547.21,552.5,546.91,549.23,1903589,1,1
241114,546.57,551.19,544.15,547.48,1653773,1,0
211114,551.04,551.04,545,545.89,2505988,0,1
201114,542.09,545.38,541.5,543.76,1750758,1,1
191114,544.75,548.22,539.19,547.2,1517286,1,0
181114,547.93,552.79,543.8,544.51,1822166,0,0
171114,555.19,555.19,544.44,546.64,1680621,0,0
141114,558,558,552.51,555.19,1425060,0,0
131114,560.81,560.82,554.09,556.44,1510989,0,0
121114,561.15,561.25,555.5,558.25,1094114,0,1
111114,558.52,562.5,556.24,561.29,1100179,1,1
101114,552.4,560.63,551.62,558.23,1304481,1,0
71114,555.6,555.6,549.35,551.82,1589131,0,0
61114,555.5,556.8,550.58,551.69,1650721,0,0
51114,566.79,566.9,554.15,555.95,1645264,0,1
41114,561.16,564.79,558.3,564.19,1386509,1,1
31114,563.53,567.15,561.63,563.77,1544338,1,0
311014,568.3,568.73,564.81,567.87,2341539,0,1
301014,558.25,562.5,552.13,560.27,1612469,1,0
291014,560.85,564.97,555.98,558.45,2053355,0,1
281014,551.71,559.2,550.43,558.94,1739666,1,1
271014,547.76,554,547.2,549.88,1598409,1,0
241014,554.98,555,545.16,548.9,2175767,0,1
231014,548.28,557.4,545.5,553.65,2153678,1,1
221014,541.05,550.76,540.23,542.69,2974550,1,1
211014,537.27,538.77,530.2,538.03,2460140,1,1
201014,520.45,533.16,519.14,532.38,2749830,1,0
171014,540.45,543.45,518.41,522.97,5998740,0,1
161014,527,540.99,524.95,536.92,3805046,1,0
151014,542.08,543.92,528.42,540.73,3836222,0,0
141014,550.14,558.63,544.5,548.69,2610033,0,0
131014,555.13,560.88,544.43,544.75,2756508,0,0
101014,567.47,575.23,555.01,555.19,2979673,0,0
91014,581.61,582.53,569.03,570.81,2413453,0,1
81014,574.79,584.69,567.64,583.74,2210360,1,0
71014,584.9,585.85,574.1,574.1,1546228,0,0
61014,589.95,592.4,585.4,587.78,1286130,0,1
31014,584.1,588.29,583.5,586.25,1214593,1,1
21014,578,583.24,574.05,580.88,1536935,1,0
11014,586.8,588.72,578.02,579.63,1449686,0,1
300914,587.49,591,584.5,588.41,1571688,1,1
290914,581.83,589.31,581.57,587.81,1144982,1,1
260914,585.93,589.57,585,587.9,1289090,1,0
250914,596.99,598.07,584.74,585.25,1676485,0,1
240914,591.57,600.11,590.3,598.42,1760953,1,0
230914,595,596.65,590.24,591.18,1405078,0,0
220914,602.5,603.8,593.12,597.27,1785101,0,1
190914,599.49,605.4,597.76,605.4,4194630,1,1
180914,595.05,597.56,593.02,597.27,1494467,1,1
170914,589.51,596.07,587.12,593.29,1720921,1,1
160914,580.95,590.15,580.95,588.78,1581589,1,0
150914,582.24,583.92,577.01,581.64,1550110,0,0
120914,590.39,591.48,583.28,584.9,1852271,0,1
110914,590,591.94,586.04,591.11,1501451,1,1
100914,591.74,593.72,587.14,593.42,1160291,1,0
90914,600.27,600.6,590.48,591.97,1574573,0,1
80914,599.14,603.52,598.02,601.63,1601244,1,1
50914,595.13,598.5,593.55,597.78,1799855,1,1
40914,592.13,598,590.6,593.14,1634585,1,0
30914,591.73,594.49,586.5,589.52,1579779,0,1
20914,582.95,589.3,582.4,588.63,1585277,1,1
290814,582.35,582.9,578.24,582.36,1206884,1,1
280814,580.02,584.71,577.88,580.32,1405950,1,0
270814,587.81,589.37,580.9,583,1368766,0,0
260814,592,592.05,587.45,588.12,1471953,0,0
250814,594.77,595.58,589.26,590.57,1298049,0,0
220814,593.27,594.99,589.8,592.54,877464,0,0
210814,594.9,595.25,591.1,592.42,1133593,0,0
200814,596.95,596.99,593,595.41,968617,0,1
190814,595.59,597.81,594.44,597.11,1045258,1,1
180814,587.1,595.05,586.55,592.7,1470756,1,0
150814,587.5,589.47,580.76,583.71,1725358,0,0
140814,586.69,587.8,580.92,584.65,1272879,0,1
130814,576.45,586.12,575.2,584.56,1903282,1,0
120814,575,575.9,569.91,572.12,1394939,0,0
110814,579,579.69,575.3,577.25,1203357,0,1
80814,572.02,579.56,569.02,577.94,1495022,1,0
70814,576.05,578.31,569.43,571.81,1163027,0,1
60814,569.5,578.64,567.45,574.49,1322878,1,0
50814,579.38,580.2,570.31,573.14,1651342,0,1
40814,576.51,583.82,572.26,582.27,1524818,1,0
10814,578.56,583.43,570.3,573.6,2213790,0,0
310714,588.96,591.99,577.68,579.55,2310471,0,0
300714,595.81,598.45,592.7,595.44,1215576,0,0
290714,597.7,598.49,592.17,593.95,1366729,0,1
280714,597.75,601.1,592.59,599.02,1358071,1,0
250714,599.25,601,595.75,598.08,1361911,0,0
240714,605.53,608.91,601,603.01,1355974,0,1
230714,602.05,607.05,601.35,605.19,1106136,1,1
220714,599.7,608.89,599.26,603.57,1881665,1,0
210714,601.35,604.16,594.45,598.44,2240111,0,1
180714,603.01,606.7,590.92,605.11,4874260,1,0
170714,588.97,589.5,576.85,580.82,2941648,0,0
160714,596.89,597,590.25,590.62,1442211,0,0
150714,595.15,595.3,585.31,593.06,1673979,0,1
140714,590.6,594.86,586.69,594.26,1954612,1,1
110714,581,588.23,580.58,586.65,1514265,1,1
100714,573,585.25,572.1,580.04,1436326,1,1
90714,578.95,584.1,577,583.36,1373056,1,0
80714,586.36,587.97,574,578.4,2129924,0,0
70714,593.51,595.64,587.94,590.76,1337088,0,1
30714,591.7,594.25,589,593.08,898852,1,0
20714,592.26,594.15,589.11,590.78,1197005,0,1
10714,587.65,593.66,586.29,591.49,1644628,1,0
300614,586.76,587.71,583.29,584.67,1479411,0,1
270614,585.45,587.88,582.62,585.69,2022118,1,0
260614,589.3,589.6,579.6,584.77,2012360,0,1
250614,573.55,587.3,573.26,585.93,2114743,1,0
240614,574.22,582.25,569.16,572.54,2844325,0,1
230614,564.35,574.44,563.5,574.29,1724098,1,1
200614,566.45,566.77,559.37,566.52,3162147,1,1
190614,561.15,565,556.67,564.99,2630539,1,1
180614,552.8,561.4,551.58,560.66,2060681,1,0
170614,552.36,553.74,547.47,550.62,1481669,0,0
160614,557.25,557.99,550,552.3,1971842,0,1
130614,560.08,560.65,553.72,560.35,1353343,1,0
120614,567,567,557.15,559.5,1549487,0,1
110614,565.92,568.97,563.68,567.5,1129173,1,0
100614,568.78,572,566.13,568.3,1485115,0,1
90614,566.75,572,565.22,570.73,1529959,1,0
60614,568.16,568.8,559.58,566.03,1740934,0,1
50614,557.11,565,555.05,564.93,1796370,1,1
40614,551.52,558.58,548.56,553.76,1729192,1,0
30614,560.9,562.4,552.53,554.51,2031647,0,0
20614,569.75,570.41,556.7,564.34,1663640,0,1
300514,571.64,572.58,565.79,571.65,1871737,1,0
290514,573.39,573.48,568.45,570.56,1411296,0,0
280514,574.57,577.66,569.95,570.45,1581576,0,1
270514,567.78,574.87,564.15,574.87,2191828,1,1
230514,558.13,565,554.17,563.8,2672674,1,1
220514,552.2,557.96,551,555.45,2149757,1,1
210514,542.9,549.75,542.11,549.7,1564854,1,1
200514,540,546.35,536.57,540.39,2425292,1,1
190514,528.88,539.35,525.66,538.83,1977885,1,0
160514,529.6,530.84,523.57,528.3,1907733,0,0
150514,533.14,534,525.31,529.12,1833044,0,0
140514,541.82,541.82,533.11,534.41,1281148,0,1
130514,539.58,543.99,537.9,541.54,2011963,1,1
120514,531.84,538.75,527.51,538.43,1949291,1,1
90514,518.65,527.35,514.28,526.62,2261447,1,1
80514,515.72,527.35,514.46,520.17,2452197,1,0
70514,523.25,524.43,511.09,518,3074346,0,0
60514,533.41,534.55,522.26,522.57,1835318,0,1
50514,530.24,535.72,527.58,535.33,1228797,1,0
20514,541.44,542.4,533.27,533.87,1781595,0,1
10514,534.25,539.91,532.86,538.53,2004375,1,0
300414,535.12,536.34,529.09,534.88,2038658,0,1
290414,523.89,537.76,523,536.33,2535967,1,0
280414,525.8,525.9,511,522.98,3752779,0,0
250414,532.26,533.86,522.5,523.1,2372604,0,0
240414,541.69,542.5,531,534.44,2069559,0,0
230414,543.67,544.8,528.13,537.51,1959330,0,1
220414,536,548,536,545.5,2331121,1,0
210414,544,544,534,539.37,2425207,0,0
170414,556.32,557,539.4,543.34,5616862,0,1
160414,557.7,564,553.1,563.9,4588541,1,0
150414,551,552.89,530.64,548.7,3999843,0,1
140414,543.66,553.02,540.52,545.2,2541398,1,0
110414,537.94,547.59,533.4,537.76,3175460,0,0
100414,568,568.21,545.5,546.69,3296996,0,1
90414,565.84,567.8,555.38,567.04,3033589,1,1
80414,545.05,559.88,544.7,557.51,3488768,1,0
70414,544.79,549.85,530.53,540.63,3961552,0,0
40414,578.55,579.72,544.49,545.25,5366972,0,0
30414,573.39,588.3,566.01,571.5,4019626,0,0
20414,571.52,572.97,562.56,568.12,2088580,0,1
10414,560.7,569.32,559.56,568.01,2182626,1,0
310314,565.77,568.07,556.98,557.81,1942277,0,1
280314,560.06,567.16,559.44,560.64,2258918,1,0
270314,565.99,566.54,551.6,557.7,3826676,0,0
260314,581.59,586.37,566.32,566.55,2580023,0,0
250314,583.58,585.5,574.07,579.94,2413045,0,0
240314,592.69,593.04,573.55,579.54,3039151,0,0
210314,603.76,605.42,591.82,592.11,3210656,0,0
200314,600.58,605.41,598.28,599.18,1684975,0,0
190314,606.51,606.6,597.8,600.22,1612901,0,1
180314,597.93,606.37,597.13,606.24,1821606,1,1
170314,590.21,599.13,589.64,596.65,2166547,1,0
140314,591.59,596.03,586.85,586.99,2301786,0,0
130314,604.58,605.86,592.97,595.12,2345640,0,1
120314,598.8,604.53,592.69,604.25,1966927,1,0
110314,607.49,607.77,598.92,600.6,1715423,0,0
100314,608.45,609.43,602.65,606.39,1215443,0,0
70314,614.01,614.11,606.32,608,1515510,0,0
60314,611.75,613.69,609.91,610.42,1269591,0,1
50314,608.13,612.15,606.31,609.74,1236190,1,0
40314,608.11,608.61,605.35,608.06,1471031,0,0
30314,603.98,604.52,596.67,601.95,2108720,0,0
280214,610.78,612.71,603.71,608.43,2314596,0,1
270214,609.8,612.73,609.11,610.22,1260794,1,0
260214,612.61,615.05,607.49,610.7,1983804,0,1
250214,608.58,612.86,605.82,610.61,1444180,1,1
240214,603.28,610.69,603.15,606.86,1675461,1,0
210214,604.51,605.54,602.02,602.5,1863155,0,1
200214,602.17,604.05,600.71,602.66,1701894,1,0
190214,603.25,605.22,599.35,601.77,2105697,0,1
180214,601.31,607.04,600.6,606.05,2110730,1,1
140214,598.4,602.8,597,602,2194330,1,1
130214,590.97,600.55,590.42,600.55,1836921,1,0
120214,595.09,595.59,591.28,593.94,1725673,0,1
110214,590.68,596.53,586.69,595.69,2052813,1,1
100214,586.49,591.79,585.09,587.05,1945639,1,1
70214,584.4,589.54,580.86,589.31,2687308,1,1
60214,576.14,580.66,574.35,580.56,1948254,1,0
50214,572.26,575.96,564.57,572.17,2400619,0,1
40214,569.56,578.08,569.07,569.65,2815737,1,0
30214,590.19,591.45,566.57,567.28,4575602,0,1
310114,586.26,593.86,576.14,591.08,5569794,1,0
300114,573.07,576.82,564.19,568.26,5141107,0,0
290114,560.12,561.44,550.26,554.01,2411641,0,1
280114,555.72,563.44,555.52,562.07,2217723,1,0
270114,563.61,563.81,541.68,551.17,4362978,0,0
240114,576.08,577.35,562.06,562.48,3926347,0,1
230114,580.58,581.83,577.76,580.63,1951643,1,0
220114,583.89,584.53,580.01,583.09,1573846,0,1
210114,581.05,582.58,576.23,582.43,1981099,1,0
170114,579,580.9,572.67,575.84,2766140,0,1
160114,575.12,579.54,574.57,578.69,1685699,1,0
150114,577.07,578.08,572.47,574.88,1951012,0,1
140114,569.54,576.08,564.61,575.27,2484514,1,0
130114,563.8,574.03,559.14,562.05,2425615,0,0
100114,570.11,570.11,561.69,565.66,2145560,0,0
90114,572.29,572.68,563.34,565.69,2085565,0,0
80114,573.57,574.23,567.21,571.19,2243444,0,1
70114,563.06,570.41,561.14,570,2553999,1,1
60114,557.06,559.99,553.77,559.22,1770782,1,0
30114,558.06,559.02,553.02,553.05,1669229,0,0
20114,558.29,559.43,554.68,557.12,1822719,0,1
311213,556.68,561.06,553.68,560.92,1358300,1,0
301213,560.73,560.81,555.06,555.28,1236709,0,0
271213,560.56,560.7,557.03,559.76,1570140,0,1
261213,557.56,560.06,554.9,559.29,1338507,1,0
241213,558.04,558.18,554.6,556.48,734170,0,1
231213,554.47,558.46,553.11,558.11,1723430,1,1
201213,545.19,551.14,544.54,550.86,3267417,1,1
191213,541.27,546.54,540.08,543.65,1666006,1,1
181213,536.53,543.02,530.05,542.92,2212546,1,0
171213,537.59,540.92,534.72,535.46,1539917,0,1
161213,532.04,537.88,531.54,537.03,1606175,1,0
131213,538.14,538.68,529.47,530.92,2164759,0,0
121213,540.32,542.01,535.03,535.51,1596498,0,0
111213,544.24,546.21,538.12,539.18,1711835,0,1
101213,538.36,546.7,538.36,542.87,1856112,1,1
91213,535.58,541.7,534.54,539.61,1484103,1,1
61213,535.43,535.53,530.57,535.47,1431235,1,1
51213,529.13,530.36,526.07,529.2,1134919,1,1
41213,526.21,532.52,525.52,529.62,1192139,1,1
31213,526,532.25,525.03,527.16,1678054,1,0
21213,532.29,533.71,525.91,527.77,1375234,0,0
291113,531.61,533.84,530.25,530.32,1192773,0,1
271113,531.55,534.53,530.53,532.09,1123559,1,1
261113,524.82,531.28,521.99,529.73,2287182,1,1
251113,519.1,527.12,518.03,523.49,1613009,1,0
221113,517.23,518.6,515.13,516.46,1254310,0,1
211113,514.01,519.67,513.51,517.55,1092497,1,0
201113,515.49,517.2,510.69,511.67,965535,0,0
191113,516.38,517.89,512.04,513.12,1131619,0,0
181113,518.39,524.89,515.14,516.29,1760249,0,0
151113,517.95,519.52,515.67,517.3,1277772,0,1
141113,517.48,520.39,515.69,518.13,1168469,1,1
131113,503.88,516.94,503.75,516.75,1584004,1,1
121113,504.35,509.29,503,506.4,1218960,1,1
111113,505.26,508.47,504.5,505.8,1112778,1,1
81113,504.88,509.76,504.75,508.52,1294508,1,0
71113,511.82,512.48,504.32,504.48,1680071,0,0
61113,513.31,514.01,508.19,511.89,914624,0,1
51113,510.69,516.34,509.22,511.27,1181488,1,0
41113,516.27,516.7,511.53,513.57,1139185,0,0
11113,516.41,518.52,513.06,514.03,1283938,0,1
311013,514.98,521.28,512.5,515.81,1640035,1,0
301013,519.23,519.27,513.51,515.73,1327100,0,1
291013,510.06,518.99,507.26,518.64,1608296,1,0
281013,508.11,512.23,507,508.01,1166400,0,0
251013,514.92,514.92,505.88,508.11,2030838,0,0
241013,516.45,520.81,512.91,513.29,2093154,0,1
231013,501,517.89,500.82,516.22,2667586,1,1
221013,503,507.01,498.39,504,2211479,1,0
211013,506.24,510.01,500.27,502.15,3633166,0,1
181013,488.78,508.24,487.49,506.21,11584258,1,0
171013,446.94,448.9,443.31,444.84,4256622,0,1
161013,443.38,449.61,442.45,449.46,2011786,1,1
151013,438.32,443.26,437.44,441.45,1594777,1,1
141013,433.76,438.56,433.13,438.49,1243673,1,1
111013,433.45,437.18,433.08,436.43,1408912,1,1
101013,432.35,434.85,430.54,434.55,2258931,1,0
91013,428.57,431.76,421.91,428.36,2653118,0,0
81013,433.09,433.42,426.24,427.26,1945418,0,0
71013,434.16,437.43,432.49,433.3,1294017,0,0
41013,437.94,439.19,435.44,436.61,1358454,0,0
31013,444.44,447.5,436.49,438.48,2119212,0,1
21013,441.81,445.12,439.35,444.44,1496334,1,1
11013,440.56,444.28,440.46,443.95,1685208,1,1
300913,434.97,440.86,434.59,438.39,1723763,1,1
270913,437.85,439.2,436.09,438.63,1258822,1,0
260913,439.59,441.82,437.94,439.52,1260307,0,0
250913,443.72,443.72,438.24,439.05,1654113,0,1
240913,443.69,445.5,441.14,443.86,1486783,1,0
230913,448.52,451.25,443.04,443.69,1778378,0,1
200913,449.64,452.52,448.26,452.01,4348349,1,0
190913,453.45,453.45,448.15,449.64,1598201,0,1
180913,443.62,452.44,441.98,452.11,1937266,1,0
170913,444.15,444.64,440.94,443.5,1260257,0,0
160913,448.55,448.95,442.88,444.32,1341311,0,0
130913,447.7,448.29,442.86,444.98,1326886,0,0
120913,449.15,449.4,445.45,446.98,1095465,0,1
110913,444.71,448.93,443.48,448.54,1610146,1,0
100913,445.46,446.45,442.44,444.78,1287836,0,1
90913,442.31,445.32,441.65,444.47,1235064,1,0
60913,441.66,442.33,437.31,440.23,1561755,0,1
50913,437.19,440.38,436.24,440.22,1292601,1,1
40913,430.6,437.19,428.01,436.25,2041640,1,1
30913,427.61,433.53,427.4,430.62,2047736,1,0
300813,428.31,429.45,423.2,423.87,1861554,0,1
290813,424.96,430.62,424.72,428.14,1478494,1,0
280813,425.55,428.13,424.31,424.7,1330324,0,0
270813,430.24,432.3,424.37,425.5,1734031,0,0
260813,435.43,437.89,433.46,433.63,1056184,0,0
230813,439.35,439.44,435.31,435.54,1077093,0,1
220813,436.79,437.81,435.56,437.29,870491,1,0
210813,435.76,438.89,433.68,435.1,1761596,0,0
200813,434.61,436.49,432.2,433.14,1236259,0,1
190813,429.28,436.44,429.15,433.26,1811425,1,0
160813,431.07,431.65,428.7,428.88,1675387,0,0
150813,432.65,432.89,429.43,430.26,1870812,0,0
140813,439.62,440.56,434.01,435.34,2083229,0,0
130813,443.86,444.69,438.54,441.07,1420462,0,0
120813,443.89,443.94,441.27,443.2,1377354,0,0
90813,445.73,448.21,445.44,445.65,1323761,0,0
80813,448.19,448.37,443.09,446.78,1488045,0,0
70813,447.97,449.67,444.99,445.77,1380382,0,0
60813,452.8,455.31,448.31,448.73,1506475,0,0
50813,453.15,453.22,450.05,452.95,1309921,0,1
20813,452.17,453.95,450.86,453.74,1717765,1,1
10813,447.95,452.73,447.95,452.56,2138314,1,0
310713,446.94,448.7,443.53,444.32,2173446,0,1
300713,443.17,448.25,440.88,445.91,1756116,1,0
290713,442.89,447.86,440.89,441.58,1893042,0,0
260713,443.94,445.44,441.44,443.12,1778244,0,0
250713,447.38,448.87,443.48,444.29,3005227,0,0
240713,454.08,455.61,450.8,451.9,2080778,0,0
230713,455.81,456.96,450.23,452.35,2046745,0,1
220713,451.45,456.79,448.95,455.81,2904179,1,1
190713,443.75,451.93,438.24,448.75,7363398,1,0
180713,459.95,460.46,452.05,455.8,3634430,0,0
170713,460.96,463.89,458.61,459.73,1506168,0,0
160713,464.03,464.45,457.41,460.26,1983527,0,1
150713,462.61,464.46,458.64,462.81,1961361,1,1
120713,460.46,461.96,458.08,461.96,2568942,1,1
110713,456.96,460.87,454.71,460.58,2587845,1,1
100713,452.18,456.02,450.64,453.45,1715973,1,0
90713,455.96,456.93,449.44,453.07,1979338,0,1
80713,450.06,453.59,448.99,453,1970157,1,1
50713,445.45,448.15,444.11,447.19,1701830,1,1
30713,440.39,445.03,439.69,443.66,1048628,1,0
20713,445.55,445.95,439.07,441.6,1891812,0,1
10713,443.67,446.49,442.94,444.38,1726780,1,1
280613,437.89,441.36,437.53,440.62,2350049,1,0
270613,439.84,442.79,438.76,438.97,1926554,0,0
260613,437.31,439.44,435.72,437.26,1832735,0,0
250613,439.07,440.28,432.69,433.53,2553889,0,0
240613,436.38,438.6,432.06,435.33,3020242,0,0
210613,444.61,445.38,436.97,440.91,3982214,0,0
200613,447.44,450.95,442.1,442.81,3377578,0,0
190613,451.14,455.88,449.2,450.79,2917112,0,1
180613,444.77,450.95,444.62,450.76,2167878,1,1
170613,440.05,445.16,439.58,443.57,2147298,1,0
140613,440.49,442.79,437.5,437.96,2242338,0,1
130613,434.92,440.27,433.18,438.94,2071259,1,0
120613,443.17,443.44,435.26,436.43,2205049,0,0
110613,442.43,443.94,440.2,440.34,1752874,0,1
100613,441.49,445.95,440.49,445.56,2338184,1,1
70613,435.65,440.44,433.09,440.3,2675269,1,1
60613,432.58,433.6,424.03,432.75,2579605,1,0
50613,431.69,435.16,428.99,430.28,2107041,0,0
40613,434.36,435.73,427.46,429.98,1868745,0,1
30613,432.2,437.42,427.94,434.25,2476996,1,1
310513,434.49,438.94,434.19,436.04,1969857,1,1
300513,435.39,439.89,433.64,435.82,2120987,1,0
290513,438.29,439.43,432.58,434.59,2014246,0,0
280513,442.19,446.52,440.64,441.08,2257714,0,0
240513,438.07,439.85,435.94,437.1,2296760,0,1
230513,438.94,445.42,437.44,441.84,2279347,1,0
220513,451.73,455.11,443.88,445.15,2561294,0,0
210513,454.46,456.29,449.25,453.94,1983385,0,1
200513,452.95,460.76,452.95,454.72,2272942,1,0
170513,455.46,457.2,450.71,455.04,2792663,0,0
160513,459.96,460.45,451.46,452.39,3211738,0,1
150513,448.2,458.65,447.46,458.4,3995319,1,1
140513,439.19,444.79,439.01,443.99,1581296,1,0
130513,439.88,441.68,437.13,439.2,1448730,0,1
100513,438.09,440.71,436.52,440.56,1900717,1,1
90513,435.86,440.27,434.55,436.18,2200758,1,1
80513,428.93,437.38,426.88,437.25,2468403,1,0
70513,431.94,432.37,425.76,429.04,1967986,0,1
60513,424.55,431.36,424.55,431.21,2141834,1,1
30513,418.9,423.82,418.42,423.28,2512661,1,1
20513,410.46,417.69,409.93,415.22,2018546,1,0
10513,412.04,412.77,408.59,410.63,1455634,0,1
300413,409.91,414.23,409.25,412.7,2306836,1,1
290413,402.03,411.76,401.9,409.94,2301967,1,0
260413,404.2,404.27,398.69,401.11,2488237,0,0
250413,408.53,408.64,404.22,404.95,1992301,0,1
240413,404.46,409.41,404.4,407.13,1829151,1,1
230413,400.9,408.16,400.58,404.35,2299900,1,0
220413,400.7,402.38,387.89,400.46,2883407,0,1
190413,384.96,402.12,383.51,400.33,5804316,1,0
180413,393.07,393.29,381.01,383.34,3328777,0,0
170413,393.77,395.82,389.44,391.67,2037355,0,1
160413,393.69,398.4,392.35,397.08,1742374,1,0
150413,393.37,398.9,388.9,391.36,2454767,0,0
120413,396.39,396.45,391.86,395.42,1636829,0,0
110413,396.84,396.95,392.42,395.59,2028766,0,1
100413,391.85,396.57,388.39,395.49,1978862,1,1
90413,388.14,392.27,386.94,389.21,2157928,1,0
80413,389.76,390.16,384.58,387.81,2832718,0,0
50413,393.42,393.89,388.59,391.92,3433994,0,0
40413,402.53,403.28,396.05,397.93,2448102,0,0
30413,407.14,407.51,400.73,403.5,1738753,0,1
20413,402.67,407.82,402.4,406.93,2041713,1,1
10413,397.9,401.53,397.02,401,1807580,1,0
280313,402.4,403.09,397.05,397.49,2287712,0,0
270313,403.74,403.9,401.07,401.73,2163295,0,0
260313,407.16,407.41,404.3,406.62,1191912,0,0
250313,406.61,410.02,403.81,405.22,1712684,0,0
220313,407.78,408.03,405.22,405.56,1491678,0,0
210313,406.05,408.87,405.33,406.04,1477590,0,0
200313,408.82,409.16,406.13,407.76,1464122,0,1
190313,406.03,410.03,403.63,406.07,2098176,1,1
180313,402.9,406.79,401.14,404.3,1838552,1,0
150313,409.66,410.56,407.08,407.56,3099791,0,0
140313,413.91,413.91,409.1,411.18,1651111,0,0
130313,414.36,415.76,411.57,413.07,1641413,0,0
120313,415.77,416.36,412.25,414.22,2008979,0,1
110313,416.26,420.27,416.17,417.83,1595678,1,0
80313,417.67,417.88,412.94,416.18,2912283,0,0
70313,417.45,418.73,415.2,416.71,2054238,0,0
60313,420.93,422.42,414.82,416.11,2873998,0,1
50313,414.88,420.5,414.86,419.72,4045034,1,1
40313,403.05,411.83,402.9,411.16,2776185,1,1
10313,399.3,403.97,398.47,403.5,2175425,1,1
280213,400.95,403.9,400.92,401,2265874,1,1
270213,397.8,402.78,395.95,400.29,2028515,1,0
260213,397.9,398.37,392.59,395.46,2205059,0,0
250213,401.55,404.61,395.64,395.78,2307008,0,1
220213,400.03,401.03,397.3,400.25,2054050,1,0
210213,399.4,403.13,396.01,398.16,3511036,0,0
